,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
3866,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,14.86782931152173,1.0,No
3867,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,14.710106689045293,1.0,No
3868,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,15.452900353014336,1.0,No
3869,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,15.536689614862876,1.0,No
3870,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,15.37896699238641,1.0,No
3871,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,14.994764073277238,1.0,No
3872,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,15.078553335125628,1.0,No
3873,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,14.920830712649279,1.0,No
3874,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,14.651486474303645,1.0,No
3875,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,14.73527573615211,1.0,No
3876,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,14.577553113675714,1.0,No
3877,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,15.320346777644824,1.0,No
3878,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,15.40413603949328,1.0,No
3879,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,15.246413417016816,1.0,No
3880,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Push-based,XML,14.862210497907796,1.0,No
3881,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,14.945999759756067,1.0,No
3882,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,14.788277137279712,1.0,No
3883,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,14.712312493935858,1.0,No
3884,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,14.79610175578435,1.0,No
3885,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,14.638379133307875,1.0,No
3886,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,15.381172797276914,1.0,No
3887,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,15.46496205912534,1.0,No
3888,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,15.30723943664894,1.0,No
3889,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,XML,14.923036517539819,1.0,No
3890,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,15.00682577938821,1.0,No
3891,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,14.849103156911838,1.0,No
3892,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.579758918566304,1.0,No
3893,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,14.663548180414686,1.0,No
3894,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,14.505825557938335,1.0,No
3895,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,15.248619221907434,1.0,No
3896,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,15.332408483755827,1.0,No
3897,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,15.174685861279368,1.0,No
3898,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,14.790482942170316,1.0,No
3899,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,14.874272204018702,1.0,No
3900,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,14.716549581542314,1.0,No
3901,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,12.775658044670896,1.0,No
3902,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,12.85944730651936,1.0,No
3903,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,12.701724684042954,1.0,No
3904,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Client-Server,XML,13.444518348012085,1.0,No
3905,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,13.528307609860473,1.0,No
3906,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,13.370584987384026,1.0,No
3907,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Push-based,XML,12.986382068274924,1.0,No
3908,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,13.070171330123296,1.0,No
3909,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,12.912448707646954,1.0,No
3910,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,12.643104469301383,1.0,No
3911,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,12.72689373114985,1.0,No
3912,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,12.5691711086734,1.0,No
3913,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,13.311964772642494,1.0,No
3914,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,13.39575403449092,1.0,No
3915,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,13.238031412014555,1.0,No
3916,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,XML,12.853828492905373,1.0,No
3917,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,12.93761775475382,1.0,No
3918,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,12.779895132277355,1.0,No
3919,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,12.555966760457872,1.0,No
3920,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,12.639756022306276,1.0,No
3921,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,12.482033399829879,1.0,No
3922,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.224827063798985,1.0,No
3923,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.308616325647433,1.0,No
3924,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.15089370317102,1.0,No
3925,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,12.76669078406187,1.0,No
3926,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,12.850480045910228,1.0,No
3927,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,12.69275742343385,1.0,No
3928,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,12.423413185088334,1.0,No
3929,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,12.507202446936738,1.0,No
3930,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,12.349479824460323,1.0,No
3931,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,13.09227348842943,1.0,No
3932,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,13.176062750277852,1.0,No
3933,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.018340127801409,1.0,No
3934,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,12.634137208692326,1.0,No
3935,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,12.717926470540712,1.0,No
3936,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,12.560203848064276,1.0,No
3937,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,12.729419806313649,1.0,No
3938,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,12.813209068162,1.0,No
3939,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,12.655486445685598,1.0,No
3940,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,13.398280109654676,1.0,No
3941,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,13.482069371503185,1.0,No
3942,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,Unformatted data,13.324346749026674,1.0,No
3943,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,12.940143829917478,1.0,No
3944,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.02393309176601,1.0,No
3945,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,12.866210469289538,1.0,No
3946,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,12.596866230943956,1.0,No
3947,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,12.680655492792493,1.0,No
3948,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.522932870316009,1.0,No
3949,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,13.265726534285129,1.0,No
3950,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,13.349515796133534,1.0,No
3951,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,13.191793173657048,1.0,No
3952,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,12.807590254547955,1.0,No
3953,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,12.891379516396407,1.0,No
3954,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,12.733656893919985,1.0,No
3955,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,12.65769225057606,1.0,No
3956,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,12.741481512424578,1.0,No
3957,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,12.583758889948129,1.0,No
3958,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,13.326552553917237,1.0,No
3959,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,13.410341815765602,1.0,No
3960,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,13.25261919328924,1.0,No
3961,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,12.868416274180104,1.0,No
3962,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,12.952205536028538,1.0,No
3963,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,12.794482913552152,1.0,No
3964,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,12.525138675206524,1.0,No
3965,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.608927937055014,1.0,No
3966,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.451205314578589,1.0,No
3967,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.193998978547679,1.0,No
3968,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,13.27778824039612,1.0,No
3969,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,13.120065617919687,1.0,No
3970,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,12.735862698810532,1.0,No
3971,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,12.819651960659034,1.0,No
3972,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,12.661929338182553,1.0,No
3973,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,12.980882827324276,1.0,No
3974,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,13.064672089172742,1.0,No
3975,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,12.906949466696359,1.0,No
3976,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,13.649743130665417,1.0,No
3977,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,13.73353239251388,1.0,No
3978,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,13.57580977003742,1.0,No
3979,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,XML,13.19160685092829,1.0,No
3980,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,13.275396112776745,1.0,No
3981,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,13.11767349030033,1.0,No
3982,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,12.848329251954747,1.0,No
3983,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,12.932118513803188,1.0,No
3984,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,12.774395891326801,1.0,No
3985,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,XML,13.517189555295882,1.0,No
3986,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,13.600978817144295,1.0,No
3987,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,13.443256194667864,1.0,No
3988,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,XML,13.059053275558771,1.0,No
3989,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,13.142842537407166,1.0,No
3990,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,12.985119914930724,1.0,No
3991,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,12.761191543111222,1.0,No
3992,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,12.844980804959704,1.0,No
3993,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,12.687258182483253,1.0,No
3994,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,13.43005184645234,1.0,No
3995,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,13.51384110830078,1.0,No
